Entity,Code,Year,SF₆ gases (tonnes),PFC gases (tonnes),HFC gases (tonnes),Nitrous oxide (N₂O) (tonnes),Methane (CH₄) (tonnes),Carbon Dioxide (CO₂) (tonnes)
Kyrgyzstan,KGZ,1979,,,,2307624.5,5192820,
Kyrgyzstan,KGZ,1980,,,,2359837.8,5219250,
Kyrgyzstan,KGZ,1981,,,,2388494.2,5214660,
Kyrgyzstan,KGZ,1982,,,,2449288.3000000003,5265650,
Kyrgyzstan,KGZ,1983,,,,2475805.6999999997,5274560,
Kyrgyzstan,KGZ,1984,,,,2554973.5,5402320,
Kyrgyzstan,KGZ,1985,,,,2653206.3,5452790,
Kyrgyzstan,KGZ,1986,,,,2781710.6,5544950,
Kyrgyzstan,KGZ,1987,,,,2833328.7,5624800,
Kyrgyzstan,KGZ,1988,,,,2844839,5681150,
Kyrgyzstan,KGZ,1989,,,,2752452.8,5790580,
Kyrgyzstan,KGZ,1990,0,0,0,2910856.6,5822700,
Kyrgyzstan,KGZ,1991,,,,2592151.8000000003,5552970,
Kyrgyzstan,KGZ,1992,,,,2166878.3,5212240,11217353
Kyrgyzstan,KGZ,1993,,,,2062501.2999999998,4921470,8621117
Kyrgyzstan,KGZ,1994,,,,1820636.2,4428280,6226566
Kyrgyzstan,KGZ,1995,,,,1449073.3,3698140,4528745
Kyrgyzstan,KGZ,1996,,,,2020576.9,3863250,5694851
Kyrgyzstan,KGZ,1997,,,,1534186.9,3452460,5610510
Kyrgyzstan,KGZ,1998,,,,1380271.9,3363820,5955208
Kyrgyzstan,KGZ,1999,,,,1380650.1,3409160,4671758
Kyrgyzstan,KGZ,2000,0,0,7900,1451869.5,3485700,4635088
Kyrgyzstan,KGZ,2001,,,,1298152.9000000001,3473020,3894354
Kyrgyzstan,KGZ,2002,,,,1344823.4,3533020,4957784
Kyrgyzstan,KGZ,2003,,,,1368925.9,3554550,5438161
Kyrgyzstan,KGZ,2004,,,,1349290.5,3540170,5874534
Kyrgyzstan,KGZ,2005,0,0,24000,1361994.3,3591260,5592175
Kyrgyzstan,KGZ,2006,,,,1335002.6,3539990,5507834
Kyrgyzstan,KGZ,2007,,,,1356705.7,3605240,6629936
Kyrgyzstan,KGZ,2008,0,0,34800,1369787.7000000002,3664470,7660363
Kyrgyzstan,KGZ,2009,,,,1446252.3,3822600,6791284
Kyrgyzstan,KGZ,2010,0,0,42000,1464973.2,3968380,6384247
Kyrgyzstan,KGZ,2011,,,,1516038.10773396,4129718.8486042097,7656696
Kyrgyzstan,KGZ,2012,,,,1567103.0154679199,4291067.69720842,10131921
Kyrgyzstan,KGZ,2013,,,,,,9842228
Kyrgyzstan,KGZ,2014,,,,,,9607540
Laos,LAO,1960,,,,,,80674
Laos,LAO,1961,,,,,,113677
Laos,LAO,1962,,,,,,132012
Laos,LAO,1963,,,,,,146680
Laos,LAO,1964,,,,,,172349
Laos,LAO,1965,,,,,,179683
Laos,LAO,1966,,,,,,234688
Laos,LAO,1967,,,,,,319029
Laos,LAO,1968,,,,,,168682
Laos,LAO,1969,,,,,,319029
Laos,LAO,1970,,,,3206764,6975780,572052
Laos,LAO,1971,,,,1747451.4,5617900,421705
Laos,LAO,1972,,,,2433552.7,6196010,487711
Laos,LAO,1973,,,,3852339,7426450,517047
Laos,LAO,1974,,,,1706134.6,5537610,293360
Laos,LAO,1975,,,,1687004.5,5468690,253023
Laos,LAO,1976,,,,1632224.4000000001,4769280,223687
Laos,LAO,1977,,,,3089546.8000000003,6267750,231021
Laos,LAO,1978,,,,3858570,7045970,231021
Laos,LAO,1979,,,,3202517,6906610,223687
Laos,LAO,1980,,,,4053715,7926310,187017
Laos,LAO,1981,,,,3380178,7348990,150347
Laos,LAO,1982,,,,3373389,7336020,157681
Laos,LAO,1983,,,,6993135,10421400,179683
Laos,LAO,1984,,,,3490445,7118980,183350
Laos,LAO,1985,,,,2808956.5,6540520,201685
Laos,LAO,1986,,,,3560381,7170780,209019
Laos,LAO,1987,,,,5046862,8181290,209019
Laos,LAO,1988,,,,3627775,6857590,209019
Laos,LAO,1989,,,,2240670.7,5878430,234688
Laos,LAO,1990,,,,4455537,8140380,212686
Laos,LAO,1991,,,,3780915,7178540,234688
Laos,LAO,1992,,,,6031391,9292270,256690
Laos,LAO,1993,,,,4623309,7982870,256690
Laos,LAO,1994,,,,3973921,7673070,275025
Laos,LAO,1995,,,,4730755,8250260,348365
Laos,LAO,1996,,,,3334236,7109170,476710
Laos,LAO,1997,,,,3395585,7393340,608722
Laos,LAO,1998,,,,17096562,19708200,685729
Laos,LAO,1999,,,,16311053,17160300,927751
Laos,LAO,2000,,,,3265292,7219390,938752
Laos,LAO,2001,,,,3206919,7828310,872746
Laos,LAO,2002,,,,4047391,8610420,1151438
Laos,LAO,2003,,,,3463103,8273889.999999999,1100100
Laos,LAO,2004,,,,8200925.999999999,12940800,1393460
Laos,LAO,2005,,,,6349823,10797500,1404461
Laos,LAO,2006,,,,4144731,8621940,1551141
Laos,LAO,2007,,,,3416510,8174710,909416
Laos,LAO,2008,,,,3411643,8331620.000000001,946086
Laos,LAO,2009,,,,3172819,8394870,1257781
Laos,LAO,2010,,,,8810696,14717000,1639149
Laos,LAO,2011,,,,8898802.96,14864170,1624481
Laos,LAO,2012,,,,8986909.92,15011340,1697821
Laos,LAO,2013,,,,,,1576810
Laos,LAO,2014,,,,,,1954511
Late-demographic dividend,,1960,,,,,,1973603243.41734
Late-demographic dividend,,1961,,,,,,1625552065.82161
Late-demographic dividend,,1962,,,,,,1497660122.6204798
Late-demographic dividend,,1963,,,,,,1540507578.3563201
Late-demographic dividend,,1964,,,,,,1603895533.88877
Late-demographic dividend,,1965,,,,,,1712470850.1671102
Late-demographic dividend,,1966,,,,,,1845383935.59525
Late-demographic dividend,,1967,,,,,,1727219699.3261
Late-demographic dividend,,1968,,,,,,1866915644.82525
Late-demographic dividend,,1969,,,,,,2163812889.7602696
Late-demographic dividend,,1970,,,,547673789.5965999,1869742553.91,2566677611.62212
Late-demographic dividend,,1971,,,,531989662.8398,1886403394.02,2828721850.57871
Late-demographic dividend,,1972,,,,593096686.1491,1961041778.74,3003164412.08687
Late-demographic dividend,,1973,,,,591750840.7411001,1975475130,3163329826.69613
Late-demographic dividend,,1974,,,,592581891.1094999,1999571834.6,3222898721.94384
Late-demographic dividend,,1975,,,,625986660.8055,2073528100.8999999,3568274378.6833396
Late-demographic dividend,,1976,,,,657767623.6245,2140802800.2,3751723752.24461
Late-demographic dividend,,1977,,,,669873113.8812,2152606930.4,4012792457.7431197
Late-demographic dividend,,1978,,,,703592671.4713999,2200039852,4371261123.28462
Late-demographic dividend,,1979,,,,720104181.7461,2208023623.6,4488435576.0027895
Late-demographic dividend,,1980,,,,753209743.3481,2230554521.8,4489834454.16908
Late-demographic dividend,,1981,,,,742361968.9466,2203977523.9,4335025270.43336
Late-demographic dividend,,1982,,,,755434404.0888,2247011469.6,4554330100.15155
Late-demographic dividend,,1983,,,,791927718.3951,2319767839.7,4729018078.88187
Late-demographic dividend,,1984,,,,786140222.3224,2335858677.6,5007732282.65337
Late-demographic dividend,,1985,,,,786635319.1715001,2357158290.6,5345542953.51993
Late-demographic dividend,,1986,,,,812543278.5899,2409355947.8,5594126057.84128
Late-demographic dividend,,1987,,,,866536818.1102,2473241008.2999997,5904979347.45856
Late-demographic dividend,,1988,,,,867598985.1532,2511845446.6,6181224533.20889
Late-demographic dividend,,1989,,,,867950843.4333,2553790874.5,6283791149.13653
Late-demographic dividend,,1990,,,,889617380.5537,2599591485.7999997,6238090782.94171
Late-demographic dividend,,1991,,,,856110566.9682001,2551334488.6,6385376148.92897
Late-demographic dividend,,1992,,,,867029838.0863999,2547478254.6,6645670072.48215
Late-demographic dividend,,1993,,,,859323845.1997,2511170873.5,6687561258.239201
Late-demographic dividend,,1994,,,,834427455.3466,2459871314.3,6617842356.22924
Late-demographic dividend,,1995,,,,876177231.5251,2499653607.1,6871639357.0815
Late-demographic dividend,,1996,,,,933979573.3695,2523893630.6,7022948823.922219
Late-demographic dividend,,1997,,,,870405859.0391,2459206073.5,6959551002.62024
Late-demographic dividend,,1998,,,,974015362.648,2523764810.5,6766256842.911389
Late-demographic dividend,,1999,,,,889171047.6417,2442864950.4,6778057005.27173
Late-demographic dividend,,2000,,,,878137739.59,2455355208.5,6962177351.99681
Late-demographic dividend,,2001,,,,881192740.2026,2486843037.6,7115864920.58302
Late-demographic dividend,,2002,,,,914617161.369,2578565612,7484431851.63535
Late-demographic dividend,,2003,,,,939999379.5889,2703475738.6,8337050117.6629505
Late-demographic dividend,,2004,,,,949703419.3165,2849920072.5,9142115545.928679
Late-demographic dividend,,2005,,,,982275574.1618,2993506657.2,9903661619.51394
Late-demographic dividend,,2006,,,,930490150.4705,2983688055.7,10691241405.4818
Late-demographic dividend,,2007,,,,951335100.4693999,3062703737.6,11267320566.716702
Late-demographic dividend,,2008,,,,967226758.8002,3199127933.9,11958612610.088
Late-demographic dividend,,2009,,,,1002051866.3027,3263069357.2,12211433401.5097
Late-demographic dividend,,2010,79770360.8351212,42623521.6532446,271724645.801513,1055431165.3630999,3380766239.2000003,13264209872.8904
Late-demographic dividend,,2011,,,,1071278161.883,3469813175.13654,14391661019.0226
Late-demographic dividend,,2012,,,,1095240588.4029,3546575672.87309,14812781932.9621
Late-demographic dividend,,2013,,,,,,15053459331.5957
Late-demographic dividend,,2014,,,,,,15089660876.3876
Latin America & Caribbean,,1960,,,,,,291252554.415555
Latin America & Caribbean,,1961,,,,,,297789608.31018
Latin America & Caribbean,,1962,,,,,,315874464.699749
Latin America & Caribbean,,1963,,,,,,316108991.773667
Latin America & Caribbean,,1964,,,,,,342186168.802161
Latin America & Caribbean,,1965,,,,,,354400189.905728
Latin America & Caribbean,,1966,,,,,,372972500.568848
Latin America & Caribbean,,1967,,,,,,400427058.825114
Latin America & Caribbean,,1968,,,,,,427248766.246998
Latin America & Caribbean,,1969,,,,,,462308702.471745
Latin America & Caribbean,,1970,,,,244931827.32551998,542609922.68,510025655.384126
Latin America & Caribbean,,1971,,,,217191029.66847,505250523.71999997,537867369.444955
Latin America & Caribbean,,1972,,,,239382042.2654,537934610,564421045.925218
Latin America & Caribbean,,1973,,,,229490625.0993,531346118.84999996,616084009.922568
Latin America & Caribbean,,1974,,,,245092025.9815,555924857.7,651795410.241532
Latin America & Caribbean,,1975,,,,261628480.92297,582454116.1700001,663905197.090024
Latin America & Caribbean,,1976,,,,284368711.10117,621694122.34,695391387.426498
Latin America & Caribbean,,1977,,,,268117210.54422,600258084.68,727231229.6998321
Latin America & Caribbean,,1978,,,,283829745.40466,626011038.92,783435829.096863
Latin America & Caribbean,,1979,,,,295949360.94683003,644979547.15,838732101.413957
Latin America & Caribbean,,1980,,,,308880838.49228,674769502.2399999,881401138.2591519
Latin America & Caribbean,,1981,,,,300487133.16242003,667801314.0699999,872563562.4896101
Latin America & Caribbean,,1982,,,,309013715.75303,688820676.81,895502543.9099641
Latin America & Caribbean,,1983,,,,307816042.87961,689776512.33,859240191.099891
Latin America & Caribbean,,1984,,,,294608703.68395,671443581.45,865058696.124236
Latin America & Caribbean,,1985,,,,303561766.59712,684377040.63,890060026.734281
Latin America & Caribbean,,1986,,,,314537205.68842,699669249.17,923999444.716975
Latin America & Caribbean,,1987,,,,343844151.40419,736016370.23,970270319.4756811
Latin America & Caribbean,,1988,,,,329902173.90287,725335656.7900001,993454141.7787681
Latin America & Caribbean,,1989,,,,334213330.8869,739010607.47,1051772862.5472801
Latin America & Caribbean,,1990,,,,345935589.92482,758513005.68,1012610849.66029
Latin America & Caribbean,,1991,,,,343462557.16893,753186502.6800001,1031335264.56295
Latin America & Caribbean,,1992,,,,353724922.65817,775294283.24,1051596786.0755799
Latin America & Caribbean,,1993,,,,371090032.79086,801597134.65,1089708097.66438
Latin America & Caribbean,,1994,,,,346296209.07307,772893100.4399999,1129594711.56058
Latin America & Caribbean,,1995,,,,361353779.89407,810102702.88,1140823405.60974
Latin America & Caribbean,,1996,,,,363947482.32926,815487761.66,1196088529.22127
Latin America & Caribbean,,1997,,,,367403228.35656,825944731.46,1262083624.6404598
Latin America & Caribbean,,1998,,,,416763404.53247,880256888.1899999,1340747753.7167
Latin America & Caribbean,,1999,,,,385569933.73241997,844085143.15,1365147925.47219
Latin America & Caribbean,,2000,,,,375036921.74467003,827160269.98,1357198144.07046
Latin America & Caribbean,,2001,,,,380295510.69829994,848007064.0200001,1389064262.21726
Latin America & Caribbean,,2002,,,,385625468.27011997,873030853.39,1405749126.46068
Latin America & Caribbean,,2003,,,,414058755.15692,918128745.49,1440172126.54708
Latin America & Caribbean,,2004,,,,438841499.19416,988750455.5300001,1449766946.98418
Latin America & Caribbean,,2005,,,,449814483.38988,1003512979.22,1526838142.3338702
Latin America & Caribbean,,2006,,,,390349707.3144,907165652.3,1572705701.32022
Latin America & Caribbean,,2007,,,,400261838.32089996,918176618.83,1600704861.19156
Latin America & Caribbean,,2008,,,,404029317.6636,931051028.47,1681713729.16438
Latin America & Caribbean,,2009,,,,401814348.5831,943339258.72,1645895051.16335
Latin America & Caribbean,,2010,3366293.5339225503,7882729.377492891,19038865.4069136,421749763.2537,948748229.49,1732851367.95638
Latin America & Caribbean,,2011,,,,427036780.57123697,979241585.7399,1768915685.27039
Latin America & Caribbean,,2012,,,,432323797.88877404,991163411.9898001,1847427220.2279701
Latin America & Caribbean,,2013,,,,,,1874741576.57565
Latin America & Caribbean,,2014,,,,,,1912531504.01786
Latin America & Caribbean (IDA & IBRD),,1960,,,,,,272601113
Latin America & Caribbean (IDA & IBRD),,1961,,,,,,280400822
Latin America & Caribbean (IDA & IBRD),,1962,,,,,,295981905
Latin America & Caribbean (IDA & IBRD),,1963,,,,,,297430370
Latin America & Caribbean (IDA & IBRD),,1964,,,,,,321493224
Latin America & Caribbean (IDA & IBRD),,1965,,,,,,332952599
Latin America & Caribbean (IDA & IBRD),,1966,,,,,,350821890
Latin America & Caribbean (IDA & IBRD),,1967,,,,,,376630236
Latin America & Caribbean (IDA & IBRD),,1968,,,,,,402717274
Latin America & Caribbean (IDA & IBRD),,1969,,,,,,435848619
Latin America & Caribbean (IDA & IBRD),,1970,,,,236141095.76200002,527485980.4,480670360
Latin America & Caribbean (IDA & IBRD),,1971,,,,208970129.21,491516657.9,502936384
Latin America & Caribbean (IDA & IBRD),,1972,,,,231423673.273,524540275.20000005,528114006.00000006
Latin America & Caribbean (IDA & IBRD),,1973,,,,221168381.055,517373114.9,576038029
Latin America & Caribbean (IDA & IBRD),,1974,,,,236521309.76999998,542059230.4,611178890
Latin America & Caribbean (IDA & IBRD),,1975,,,,252825298.397,568730109.7,618010511
Latin America & Caribbean (IDA & IBRD),,1976,,,,275387636.40199995,607978925.5,650683481
Latin America & Caribbean (IDA & IBRD),,1977,,,,258985494.14900002,586571052.5,676550499
Latin America & Caribbean (IDA & IBRD),,1978,,,,274153627.555,612208632.4,733675025
Latin America & Caribbean (IDA & IBRD),,1979,,,,285123287.741,631042358.4,786828190
Latin America & Caribbean (IDA & IBRD),,1980,,,,298604833.473,661235264.3000001,827968263.000001
Latin America & Caribbean (IDA & IBRD),,1981,,,,289902994.03499997,654427934.2,823083819
Latin America & Caribbean (IDA & IBRD),,1982,,,,298861576.96099997,674870172,844455095.0000011
Latin America & Caribbean (IDA & IBRD),,1983,,,,298419226.181,676063074,812640203
Latin America & Caribbean (IDA & IBRD),,1984,,,,283952997.286,657388488.6999999,816695905
Latin America & Caribbean (IDA & IBRD),,1985,,,,292624362.91800004,670469139.4,841580167
Latin America & Caribbean (IDA & IBRD),,1986,,,,303369603.254,685636893.3,874033117
Latin America & Caribbean (IDA & IBRD),,1987,,,,332877022.911,722134908.7,918909863
Latin America & Caribbean (IDA & IBRD),,1988,,,,318878320.547,711325015.4,939771426
Latin America & Caribbean (IDA & IBRD),,1989,,,,322819959.883,724598800,996606259
Latin America & Caribbean (IDA & IBRD),,1990,,,,335736860.45500004,744273200.3000001,959345872
Latin America & Caribbean (IDA & IBRD),,1991,,,,333635070.53000003,738981044.1,981399210
Latin America & Caribbean (IDA & IBRD),,1992,,,,344655944.421,761544057.8,1000166916
Latin America & Caribbean (IDA & IBRD),,1993,,,,362776945.193,788936979.1,1039425818
Latin America & Caribbean (IDA & IBRD),,1994,,,,338271022.01199996,759716913.9000001,1076176492
Latin America & Caribbean (IDA & IBRD),,1995,,,,353401219.57100004,797485865.6,1093638746
Latin America & Caribbean (IDA & IBRD),,1996,,,,355729653.782,802043427.1,1146740573
Latin America & Caribbean (IDA & IBRD),,1997,,,,359291994.664,812655748.5,1214275712
Latin America & Caribbean (IDA & IBRD),,1998,,,,408996090.463,867282986.3,1291297380
Latin America & Caribbean (IDA & IBRD),,1999,,,,377861168.29499996,831152395.8000001,1314421482
Latin America & Caribbean (IDA & IBRD),,2000,,,,367292873.448,814102878.3,1305253982
Latin America & Caribbean (IDA & IBRD),,2001,,,,373025851.349,835272910.9,1337307229
Latin America & Caribbean (IDA & IBRD),,2002,,,,378068937.518,859943508,1353012990
Latin America & Caribbean (IDA & IBRD),,2003,,,,407106696.263,905350110,1387409450
Latin America & Caribbean (IDA & IBRD),,2004,,,,431667167.23,976229546.9,1397086663
Latin America & Caribbean (IDA & IBRD),,2005,,,,443043472.21,991608944.8000001,1471805455
